execution_id,workflow_name,status,created_at,started_at,ended_at,duration_seconds,username,cpu_usage_percent,memory_usage_mb,steps_total,steps_completed,api_calls_made,input_data_size_kb,queue_depth_at_start,queue_wait_time_seconds,retry_count,error_type,complexity,hour_of_day,day_of_week,concurrent_executions,event_volume_hourly,is_automated
58ce90a4-1f15-4442-8609-d56f8e3f7018,Validation_Pipeline,completed,2025-06-05T22:59:27.000Z,2025-06-05T23:10:27.000Z,2025-06-05T23:11:11.000Z,44,system.automated,35,249,7,7,14,6483,151,660,0,,medium,18,Thursday,157,1,TRUE
947d82d1-4263-41c7-9c6a-b7100d296770,ML_Model_Inference,completed,2025-06-05T23:55:01.000Z,2025-06-06T00:02:28.000Z,2025-06-06T00:03:48.000Z,80,system.automated,77,353,12,12,20,1476,153,447,0,,high,19,Thursday,155,1,TRUE
d18c0412-a2d2-4680-89d2-8f8bcb8c3745,Analytics_Aggregation,completed,2025-06-06T12:07:54.000Z,2025-06-06T12:17:34.000Z,2025-06-06T12:21:48.000Z,254,system.automated,105,1082,12,12,27,18,157,580,1,,high,8,Friday,158,2,TRUE
7f8730e6-b4fe-4060-b081-4c5948552069,Database_Migration,error,2025-06-06T12:52:19.000Z,2025-06-06T13:01:54.000Z,2025-06-06T13:04:32.000Z,158,system.automated,76,851,12,3,17,40,157,575,0,resource_exhaustion,high,8,Friday,158,2,TRUE
5326eb59-19bc-49c1-a075-05f12fb4c32d,ML_Model_Inference,completed,2025-06-06T13:16:13.000Z,2025-06-06T13:25:13.000Z,2025-06-06T13:27:08.000Z,115,system.automated,72,365,12,12,24,272,156,540,0,,high,9,Friday,158,2,TRUE
5ea70743-8105-47c3-8f95-efb1a3e25cd6,ML_Model_Inference,completed,2025-06-06T13:42:27.000Z,2025-06-06T13:52:24.000Z,2025-06-06T13:53:36.000Z,72,system.automated,72,357,12,12,35,9,156,597,0,,high,9,Friday,158,2,TRUE
45f0931b-5f0e-4ef2-8fa1-7c0ded77eeda,Event_Trigger_Handler,completed,2025-06-06T14:06:49.000Z,2025-06-06T14:17:01.000Z,2025-06-06T14:17:25.000Z,24,system.automated,23,132,4,4,8,1537,154,612,0,,low,10,Friday,157,2,TRUE
c4bd5d26-70df-4f1c-9a59-df1234e599f6,Data_Sync_Workflow,completed,2025-06-06T14:26:59.000Z,2025-06-06T14:37:27.000Z,2025-06-06T14:38:21.000Z,54,emma.davis,40,245,7,7,9,1476,154,628,0,,medium,10,Friday,157,2,FALSE
9e21dde4-c9a8-4766-bed8-948e274da0d9,Database_Migration,failed,2025-06-06T15:08:05.000Z,2025-06-06T15:16:15.000Z,2025-06-06T15:18:23.000Z,128,system.automated,88,735,12,8,15,21,151,490,0,resource_exhaustion,high,11,Friday,156,2,TRUE
b0ce06fb-3479-44be-9d9f-5199d80330a1,ML_Model_Inference,failed,2025-06-06T15:50:25.000Z,2025-06-06T15:59:17.000Z,2025-06-06T16:00:45.000Z,88,system.automated,86,403,12,7,9,711,151,532,0,resource_exhaustion,high,11,Friday,156,2,TRUE
350b43d9-40ca-493b-84fc-7b327bb9c98c,Validation_Pipeline,completed,2025-06-06T16:54:10.000Z,2025-06-06T17:03:37.000Z,2025-06-06T17:04:10.000Z,33,david.kim,31,272,7,7,8,3,154,567,2,,medium,12,Friday,155,1,FALSE
ef119b88-794d-4b33-8bfc-4884602ea57d,Validation_Pipeline,completed,2025-06-06T17:08:08.000Z,2025-06-06T17:16:20.000Z,2025-06-06T17:16:58.000Z,38,system.automated,30,264,7,7,7,2,154,492,0,,medium,13,Friday,155,2,TRUE
1dda7cd9-a2ae-400f-924f-72e52039c8e8,Event_Trigger_Handler,timeout,2025-06-06T17:35:29.000Z,2025-06-06T17:45:25.000Z,2025-06-06T17:45:44.000Z,19,alex.rodriguez,24,133,4,2,8,188,154,596,0,resource_exhaustion,low,13,Friday,155,2,FALSE
2a29120a-1db6-47c6-929d-455a15943946,Event_Trigger_Handler,failed,2025-06-06T18:24:49.000Z,2025-06-06T18:35:04.000Z,2025-06-06T18:35:28.000Z,24,system.automated,21,132,4,1,2,22,157,615,0,api_rate_limit,low,14,Friday,155,2,TRUE
a504b228-6c36-4927-ac03-87ed450d1986,Notification_Handler,timeout,2025-06-06T18:57:27.000Z,2025-06-06T19:08:56.000Z,2025-06-06T19:09:22.000Z,26,sarah.chen,23,143,4,3,4,18,157,689,0,resource_exhaustion,low,14,Friday,155,2,FALSE
454e4887-bb36-4b0e-8391-5f4b70b7ce5d,Notification_Handler,failed,2025-06-06T19:34:27.000Z,2025-06-06T19:44:52.000Z,2025-06-06T19:45:07.000Z,15,system.automated,21,132,4,3,2,746,154,625,0,resource_exhaustion,low,15,Friday,155,2,TRUE
e1252580-3e32-4c09-90fd-8aef12ca05df,Scheduled_Task_A,timeout,2025-06-06T19:37:59.000Z,2025-06-06T19:47:53.000Z,2025-06-06T19:48:43.000Z,50,system.automated,33,215,7,2,6,95,154,594,0,api_rate_limit,medium,15,Friday,155,2,TRUE
62d3816a-541f-4515-83ea-c1b34afec679,API_Orchestration,completed,2025-06-06T20:39:24.000Z,2025-06-06T20:47:22.000Z,2025-06-06T20:48:38.000Z,76,system.automated,41,247,7,7,14,39,155,478,0,,medium,16,Friday,153,1,TRUE
dbd0d16f-c585-46e4-98d2-c9b2e0026cd4,Batch_Processing_Job,completed,2025-06-06T21:49:22.000Z,2025-06-06T22:01:24.000Z,2025-06-06T22:03:38.000Z,134,system.automated,84,466,12,12,15,658,153,722,0,,high,17,Friday,155,1,TRUE
32c36ef8-ade7-44fc-a207-ea18fe97558d,Database_Migration,completed,2025-06-06T22:21:37.000Z,2025-06-06T22:31:55.000Z,2025-06-06T22:36:15.000Z,260,system.automated,82,770,12,12,32,264,151,618,0,,high,18,Friday,154,1,TRUE
a4da0c20-89d7-47c1-85bd-ed3ddaa28a24,Event_Trigger_Handler,completed,2025-06-06T23:37:56.000Z,2025-06-06T23:45:58.000Z,2025-06-06T23:46:21.000Z,23,admin.ops,23,123,4,4,6,6562,150,482,0,,low,19,Friday,155,1,FALSE
d62d2b51-0ac7-4477-9b60-dcf4ed840e41,Event_Trigger_Handler,completed,2025-06-07T12:27:40.000Z,2025-06-07T12:37:08.000Z,2025-06-07T12:37:39.000Z,31,system.automated,25,125,4,4,6,412,151,568,1,,low,8,Saturday,155,1,FALSE
3d75f0c2-2ed4-417c-9608-199eb65e6c90,Validation_Pipeline,completed,2025-06-07T12:39:17.000Z,2025-06-07T12:39:46.000Z,2025-06-07T12:40:37.000Z,51,system.automated,26,232,7,7,17,3199,151,25,0,,medium,8,Saturday,155,1,TRUE
b672df48-c9c6-4824-aeab-a2ea045c53c7,Document_Generator,completed,2025-06-07T13:17:58.000Z,2025-06-07T13:28:33.000Z,2025-06-07T13:29:09.000Z,36,system.automated,27,202,4,4,5,121,153,635,0,,low,9,Saturday,154,1,TRUE
d1b6edf6-2d12-4753-9abc-414dc393ffb0,Batch_Processing_Job,completed,2025-06-09T10:30:51.000Z,2025-06-09T10:39:42.000Z,2025-06-09T10:41:57.000Z,135,system.automated,78,552,12,12,31,1199,167,531,0,,high,6,Monday,155,1,TRUE
78624066-9b66-46af-88ad-7e6f115b4116,Analytics_Aggregation,failed,2025-06-09T11:38:38.000Z,2025-06-09T11:48:42.000Z,2025-06-09T11:52:38.000Z,236,system.automated,98,1068,12,10,3,177,166,604,0,resource_exhaustion,high,7,Monday,156,1,TRUE
d8f0d599-ed32-4317-aa50-515926bfb4fb,Analytics_Aggregation,completed,2025-06-09T12:16:37.000Z,2025-06-09T12:28:03.000Z,2025-06-09T12:30:50.000Z,167,system.automated,99,1012,12,12,29,7416,167,686,0,,high,8,Monday,155,4,TRUE
e7035ce0-84ea-4e78-8093-14c0f241c421,API_Orchestration,completed,2025-06-09T12:30:05.000Z,2025-06-09T12:41:01.000Z,2025-06-09T12:41:53.000Z,52,system.automated,44,262,7,7,14,4,167,656,0,,medium,8,Monday,155,4,TRUE
388333de-1728-4831-a908-bd4fe2cb889c,Database_Migration,failed,2025-06-09T12:39:27.000Z,2025-06-09T12:48:29.000Z,2025-06-09T12:51:12.000Z,163,system.automated,87,860,12,4,15,167,167,542,0,api_rate_limit,high,8,Monday,155,4,TRUE
56bb3629-b1f3-4fb3-a321-f7268ddc8caa,Analytics_Aggregation,completed,2025-06-09T12:41:11.000Z,2025-06-09T12:53:56.000Z,2025-06-09T12:57:34.000Z,218,system.automated,99,1015,12,12,26,575,167,765,0,,high,8,Monday,155,4,TRUE
1e725c3d-0ad9-4ecd-9256-3598636db527,Data_Sync_Workflow,completed,2025-06-09T13:15:54.000Z,2025-06-09T13:28:55.000Z,2025-06-09T13:29:47.000Z,52,system.automated,41,275,7,7,7,248,164,781,0,,medium,9,Monday,153,4,TRUE
a0869a5d-9e2a-46e6-9811-74115be9849c,API_Orchestration,completed,2025-06-09T13:26:10.000Z,2025-06-09T13:40:01.000Z,2025-06-09T13:40:54.000Z,53,emma.davis,46,289,7,7,20,19,164,831,2,,medium,9,Monday,153,4,FALSE
90570306-08a1-482e-94d7-8543c2daad40,Database_Migration,completed,2025-06-09T13:49:56.000Z,2025-06-09T14:01:51.000Z,2025-06-09T14:06:47.000Z,296,system.automated,85,672,12,12,30,36,164,715,0,,high,9,Monday,153,4,TRUE
ae66d507-6f20-495a-8798-e6b1647196c1,Data_Enrichment_Flow,failed,2025-06-09T13:52:13.000Z,2025-06-09T14:06:15.000Z,2025-06-09T14:08:34.000Z,139,system.automated,69,622,12,2,16,123,164,842,0,api_rate_limit,high,9,Monday,153,4,TRUE
93a6b8e5-a888-49b7-94ee-95f2135a096d,Event_Trigger_Handler,completed,2025-06-09T14:24:34.000Z,2025-06-09T14:38:35.000Z,2025-06-09T14:38:58.000Z,23,system.automated,23,139,4,4,4,236,162,841,0,,low,10,Monday,152,3,TRUE
1c42a325-5722-498f-af4d-c7d6f3437d8f,Validation_Pipeline,completed,2025-06-09T14:25:20.000Z,2025-06-09T14:36:10.000Z,2025-06-09T14:36:58.000Z,48,sarah.chen,33,257,7,7,10,54,162,650,0,,medium,10,Monday,152,3,FALSE
e46d6442-8aea-4410-a202-8228c3a4952c,API_Orchestration,timeout,2025-06-09T14:36:24.000Z,2025-06-09T14:48:19.000Z,2025-06-09T14:48:58.000Z,39,system.automated,49,292,7,1,13,81,162,715,0,resource_exhaustion,medium,10,Monday,152,3,TRUE
7488921e-e893-4516-acf9-15e8d250e136,Notification_Handler,completed,2025-06-09T14:41:48.000Z,2025-06-09T14:42:05.000Z,2025-06-09T14:42:21.000Z,16,system.automated,15,142,4,4,5,127,162,21,0,,low,10,Monday,152,3,TRUE
85463992-7694-46f8-aa95-1d2bbbeb711d,Batch_Processing_Job,completed,2025-06-09T15:25:52.000Z,2025-06-09T15:34:43.000Z,2025-06-09T15:38:24.000Z,221,system.automated,81,488,12,12,17,11514,160,531,0,,high,11,Monday,154,3,TRUE
3260898a-6002-40f5-bf52-690a8138b704,Data_Enrichment_Flow,completed,2025-06-09T15:29:12.000Z,2025-06-09T15:41:29.000Z,2025-06-09T15:42:51.000Z,82,system.automated,76,537,12,12,17,338,160,737,1,,high,11,Monday,154,3,TRUE
c69766ec-9adb-4000-8b17-7458f979899a,Data_Sync_Workflow,completed,2025-06-09T15:39:58.000Z,2025-06-09T15:51:14.000Z,2025-06-09T15:52:23.000Z,69,mike.johnson,38,249,7,7,12,31,160,676,0,,medium,11,Monday,154,3,FALSE
43766b5c-56db-40e4-b77c-eaaa4d2cab98,Document_Generator,completed,2025-06-09T16:05:49.000Z,2025-06-09T16:18:36.000Z,2025-06-09T16:19:10.000Z,34,emma.davis,28,174,4,4,12,4,159,767,0,,low,12,Monday,152,2,FALSE
3c86ecc0-7b81-4cef-b898-d412960dcd8a,ML_Model_Inference,completed,2025-06-09T16:31:45.000Z,2025-06-09T16:44:30.000Z,2025-06-09T16:45:30.000Z,60,system.automated,85,458,12,12,25,67,159,765,0,,high,12,Monday,152,2,TRUE
deceaea8-48f5-4d68-924a-cef9f70b88ba,API_Orchestration,completed,2025-06-09T17:23:20.000Z,2025-06-09T17:32:00.000Z,2025-06-09T17:32:47.000Z,47,lisa.wang,46,256,7,7,8,1960,162,520,0,,medium,13,Monday,153,3,FALSE
5b775e3c-ef5e-4395-9c9d-71f044c8244f,Data_Enrichment_Flow,completed,2025-06-09T17:27:25.000Z,2025-06-09T17:35:49.000Z,2025-06-09T17:38:00.000Z,131,system.automated,77,621,12,12,15,11689,162,504,0,,high,13,Monday,153,3,TRUE
00590088-13fe-43dd-8666-3e89e80adebd,Validation_Pipeline,completed,2025-06-09T17:33:00.000Z,2025-06-09T17:46:34.000Z,2025-06-09T17:47:00.000Z,26,emma.davis,33,253,7,7,7,313,162,814,0,,medium,13,Monday,153,3,FALSE
4c132892-7d32-47b2-b0c2-a82fb25e745a,Analytics_Aggregation,completed,2025-06-09T17:40:20.000Z,2025-06-09T17:40:35.000Z,2025-06-09T17:43:48.000Z,193,system.automated,70,1018,12,12,12,1617,162,5,0,,high,13,Monday,153,3,TRUE
4b84c2d2-8553-42a7-89d9-7a0c58e56502,Data_Enrichment_Flow,completed,2025-06-09T18:17:06.000Z,2025-06-09T18:29:58.000Z,2025-06-09T18:31:52.000Z,114,system.automated,70,617,12,12,16,59,159,772,0,,high,14,Monday,153,3,TRUE
3d00376b-1ca5-4979-aa40-7d97b30348d5,Batch_Processing_Job,error,2025-06-09T18:41:44.000Z,2025-06-09T18:53:42.000Z,2025-06-09T18:55:25.000Z,103,system.automated,77,428,12,8,3,368,159,718,0,resource_exhaustion,high,14,Monday,153,3,TRUE
e2bfc23e-4ef7-4773-ace1-4ff6c69cd46a,Scheduled_Task_A,completed,2025-06-09T18:51:36.000Z,2025-06-09T19:00:28.000Z,2025-06-09T19:01:08.000Z,40,system.automated,39,218,7,7,12,340,159,532,1,,medium,14,Monday,153,3,TRUE
857e32dd-6eba-4625-8ad7-99e50768828a,ML_Model_Inference,error,2025-06-09T19:10:43.000Z,2025-06-09T19:18:52.000Z,2025-06-09T19:20:20.000Z,88,system.automated,70,393,12,1,9,56,160,489,0,api_rate_limit,high,15,Monday,153,3,TRUE
7d94186d-d69e-49a1-b8e5-8bb3efee8f3c,Batch_Processing_Job,completed,2025-06-09T19:29:21.000Z,2025-06-09T19:38:32.000Z,2025-06-09T19:40:45.000Z,133,system.automated,85,450,12,12,17,468,160,551,0,,high,15,Monday,153,3,TRUE
19d7937b-d863-411a-9196-f800cbbd1716,Document_Generator,failed,2025-06-09T19:54:15.000Z,2025-06-09T20:06:30.000Z,2025-06-09T20:06:57.000Z,27,system.automated,27,225,4,0,7,85,160,735,0,resource_exhaustion,low,15,Monday,153,3,TRUE
e5a0e2e1-cf3d-4acc-9307-df721c8bb65d,API_Orchestration,failed,2025-06-09T20:06:56.000Z,2025-06-09T20:16:44.000Z,2025-06-09T20:17:36.000Z,52,system.automated,43,261,7,3,5,5214,159,588,0,resource_exhaustion,medium,16,Monday,154,3,TRUE
c3512a90-693f-482b-931e-e82970a4e964,Validation_Pipeline,failed,2025-06-09T20:09:41.000Z,2025-06-09T20:21:31.000Z,2025-06-09T20:22:16.000Z,45,system.automated,34,237,7,3,9,4486,159,710,0,resource_exhaustion,medium,16,Monday,154,3,TRUE
74161caa-6853-489c-8c76-6a1cc9643b86,Event_Trigger_Handler,completed,2025-06-09T20:56:51.000Z,2025-06-09T21:05:01.000Z,2025-06-09T21:05:28.000Z,27,system.automated,26,111,4,4,9,536,159,490,0,,low,16,Monday,154,3,TRUE
78d05bb1-0f32-4107-a06e-9662e823afe3,Database_Migration,completed,2025-06-09T21:16:57.000Z,2025-06-09T21:30:14.000Z,2025-06-09T21:34:35.000Z,261,system.automated,76,702,12,12,27,266,157,797,0,,high,17,Monday,153,3,TRUE
53992e08-5296-44e7-ace6-b331bb5e6d39,Data_Enrichment_Flow,completed,2025-06-09T21:32:53.000Z,2025-06-09T21:44:35.000Z,2025-06-09T21:47:19.000Z,164,system.automated,65,630,12,12,31,36,157,702,0,,high,17,Monday,153,3,TRUE
77468635-a437-4193-bd65-75bc8655e639,Event_Trigger_Handler,completed,2025-06-09T21:34:54.000Z,2025-06-09T21:45:35.000Z,2025-06-09T21:46:06.000Z,31,david.kim,23,131,4,4,11,135,157,641,0,,low,17,Monday,153,3,FALSE
069c5371-2a1d-4bca-b8ff-c41f0b785b43,Event_Trigger_Handler,completed,2025-06-09T22:27:19.000Z,2025-06-09T22:37:17.000Z,2025-06-09T22:37:44.000Z,27,system.automated,22,135,4,4,12,10876,159,598,0,,low,18,Monday,151,1,TRUE
8d80a478-e5fd-4f69-9175-aee55fa3d0f1,Validation_Pipeline,completed,2025-06-09T23:42:54.000Z,2025-06-09T23:55:53.000Z,2025-06-09T23:56:30.000Z,37,admin.ops,34,291,7,7,7,11,158,779,0,,medium,19,Monday,149,1,FALSE
5a85ef11-22a7-4cf6-b75a-9bbcd0542c65,Data_Enrichment_Flow,completed,2025-06-09T23:57:55.000Z,2025-06-09T23:58:19.000Z,2025-06-10T00:00:11.000Z,112,system.automated,55,557,12,12,15,177,158,27,0,,high,19,Monday,149,1,TRUE
ab89a69c-4089-454b-b715-81de3eede054,Scheduled_Task_A,error,2025-06-10T10:40:02.000Z,2025-06-10T10:49:47.000Z,2025-06-10T10:50:33.000Z,46,admin.ops,38,228,7,3,4,498,165,585,0,resource_exhaustion,medium,6,Tuesday,150,1,FALSE
f077ef10-84ea-46da-b4f4-b0d741015ce0,Notification_Handler,failed,2025-06-10T11:06:56.000Z,2025-06-10T11:19:02.000Z,2025-06-10T11:19:16.000Z,14,system.automated,19,116,4,2,4,7,162,726,0,resource_exhaustion,low,7,Tuesday,150,1,TRUE
fa811b68-7782-4a64-992f-94fb0b6da224,Notification_Handler,timeout,2025-06-10T12:12:49.000Z,2025-06-10T12:26:54.000Z,2025-06-10T12:27:12.000Z,18,system.automated,20,122,4,3,1,428,165,845,0,resource_exhaustion,low,8,Tuesday,150,3,TRUE
6c62c55a-55db-4ac0-8c98-6d0f37e13beb,Validation_Pipeline,completed,2025-06-10T12:54:30.000Z,2025-06-10T13:07:07.000Z,2025-06-10T13:08:01.000Z,54,system.automated,34,228,7,7,12,2808,165,757,0,,medium,8,Tuesday,150,3,TRUE
485cce75-adbe-4333-96ed-97e23aaa8630,Validation_Pipeline,error,2025-06-10T12:59:54.000Z,2025-06-10T13:09:39.000Z,2025-06-10T13:10:08.000Z,29,system.automated,35,240,7,3,6,77,165,585,0,resource_exhaustion,medium,8,Tuesday,150,3,TRUE
8119ab2d-d90b-45ad-92a6-f896fb0331e8,Event_Trigger_Handler,completed,2025-06-10T13:51:27.000Z,2025-06-10T13:59:44.000Z,2025-06-10T14:00:06.000Z,22,system.automated,22,121,4,4,4,296,163,497,0,,low,9,Tuesday,152,3,TRUE
fa994ed0-734c-4192-930f-aed51da16040,Document_Generator,error,2025-06-10T13:55:29.000Z,2025-06-10T14:03:26.000Z,2025-06-10T14:04:02.000Z,36,system.automated,28,174,4,0,5,301,163,477,0,resource_exhaustion,low,9,Tuesday,152,3,TRUE
044b4b28-8b71-4e6d-9d3b-192b7c122818,Data_Enrichment_Flow,completed,2025-06-10T13:56:13.000Z,2025-06-10T14:04:55.000Z,2025-06-10T14:07:02.000Z,127,system.automated,72,597,12,12,23,19,163,522,0,,high,9,Tuesday,152,3,TRUE
e3e7c629-f3fe-446b-84b9-07b037b828b3,Database_Migration,completed,2025-06-10T14:04:12.000Z,2025-06-10T14:17:37.000Z,2025-06-10T14:21:48.000Z,251,system.automated,90,686,12,12,13,2,162,805,0,,high,10,Tuesday,150,2,TRUE
1e2eab74-0458-4c19-81a3-b21574602442,Data_Enrichment_Flow,completed,2025-06-10T14:43:15.000Z,2025-06-10T14:55:02.000Z,2025-06-10T14:57:14.000Z,132,system.automated,71,559,12,12,30,25,162,707,0,,high,10,Tuesday,150,2,TRUE
08e5cdbe-3a65-499b-8fbd-ec0e4d4bb77f,ML_Model_Inference,completed,2025-06-10T15:08:04.000Z,2025-06-10T15:17:03.000Z,2025-06-10T15:18:28.000Z,85,system.automated,85,446,12,12,14,1,165,539,0,,high,11,Tuesday,148,2,TRUE
2a8d2a54-f28d-4a4a-8fd6-fe8b1e9f21e8,Event_Trigger_Handler,completed,2025-06-10T15:08:56.000Z,2025-06-10T15:22:53.000Z,2025-06-10T15:23:26.000Z,33,alex.rodriguez,24,122,4,4,9,17,165,837,0,,low,11,Tuesday,148,2,FALSE
2f502265-2dfc-4b87-a684-f7ebb9fab3ac,Scheduled_Task_A,completed,2025-06-10T16:55:41.000Z,2025-06-10T17:04:38.000Z,2025-06-10T17:05:20.000Z,42,emma.davis,39,228,7,7,10,52,166,537,0,,medium,12,Tuesday,148,1,FALSE
0ef0c5c8-6989-4043-a1c2-7abc4861fd76,API_Orchestration,completed,2025-06-10T17:12:10.000Z,2025-06-10T17:26:31.000Z,2025-06-10T17:27:29.000Z,58,emma.davis,45,295,7,7,12,39,166,861,0,,medium,13,Tuesday,147,2,FALSE
313b9543-526b-4d7d-8f15-3ffac0a00b24,ML_Model_Inference,failed,2025-06-10T17:58:13.000Z,2025-06-10T18:08:13.000Z,2025-06-10T18:09:14.000Z,61,system.automated,74,397,12,3,15,17,166,600,0,resource_exhaustion,high,13,Tuesday,147,2,TRUE
e0b2c631-2766-4428-abe7-81a0519239f7,Batch_Processing_Job,completed,2025-06-10T18:46:01.000Z,2025-06-10T18:58:07.000Z,2025-06-10T19:00:24.000Z,137,system.automated,79,446,12,12,18,295,167,726,0,,high,14,Tuesday,147,2,TRUE
eb69fa4f-3548-453e-93e8-cc9322f4b799,Notification_Handler,completed,2025-06-10T18:56:19.000Z,2025-06-10T19:05:07.000Z,2025-06-10T19:05:28.000Z,21,system.automated,19,133,4,4,6,21,167,528,0,,low,14,Tuesday,147,2,TRUE
b12c9489-567c-4cb0-9b8c-da39de5727f7,Data_Sync_Workflow,completed,2025-06-10T19:23:30.000Z,2025-06-10T19:37:00.000Z,2025-06-10T19:37:51.000Z,51,system.automated,39,285,7,7,9,45,164,810,0,,medium,15,Tuesday,145,2,TRUE
1028292a-36e7-4b5a-b742-8b116d7ca230,Document_Generator,error,2025-06-10T19:35:03.000Z,2025-06-10T19:44:43.000Z,2025-06-10T19:45:12.000Z,29,emma.davis,26,181,4,1,8,8037,164,580,0,api_rate_limit,low,15,Tuesday,145,2,FALSE
a26bf4a1-aded-4ae4-967f-eb5c8f74656f,Batch_Processing_Job,timeout,2025-06-10T20:24:11.000Z,2025-06-10T20:33:45.000Z,2025-06-10T20:35:37.000Z,112,system.automated,84,465,12,1,11,110,167,574,0,resource_exhaustion,high,16,Tuesday,144,2,TRUE
ad2c2971-7134-41c6-a54f-459ff5d9849a,Analytics_Aggregation,completed,2025-06-10T20:49:28.000Z,2025-06-10T21:02:04.000Z,2025-06-10T21:06:16.000Z,252,system.automated,104,994,12,12,12,45,167,756,0,,high,16,Tuesday,144,2,TRUE
e1b701d3-c504-47ef-8340-796f5f3f39d9,Database_Migration,completed,2025-06-10T21:39:14.000Z,2025-06-10T21:48:03.000Z,2025-06-10T21:51:11.000Z,188,system.automated,85,732,12,12,22,1026,166,529,0,,high,17,Tuesday,142,2,TRUE
001491c2-9e2f-40f9-90ff-c8a991ea9119,Batch_Processing_Job,completed,2025-06-10T21:44:19.000Z,2025-06-10T21:53:36.000Z,2025-06-10T21:57:02.000Z,206,system.automated,80,470,12,12,25,151,166,557,0,,high,17,Tuesday,142,2,TRUE
3e7c6bf1-3346-407b-b08b-64806745f867,Notification_Handler,timeout,2025-06-10T22:27:59.000Z,2025-06-10T22:39:08.000Z,2025-06-10T22:39:36.000Z,28,system.automated,20,115,4,1,8,284,168,669,0,api_rate_limit,low,18,Tuesday,144,1,TRUE
07fb173a-bf92-4551-831a-b864b8434153,Analytics_Aggregation,completed,2025-06-10T23:49:19.000Z,2025-06-10T23:59:38.000Z,2025-06-11T00:04:05.000Z,267,system.automated,92,1024,12,12,30,24,168,619,0,,high,19,Tuesday,142,1,TRUE
72d08757-2d65-4fb6-aecb-5d260e9d539d,Validation_Pipeline,failed,2025-06-11T10:19:26.000Z,2025-06-11T10:28:10.000Z,2025-06-11T10:28:50.000Z,40,system.automated,35,275,7,6,11,638,179,524,0,resource_exhaustion,medium,6,Wednesday,143,1,TRUE
976f693f-fb9d-4fbc-8c02-21f451940742,Data_Sync_Workflow,completed,2025-06-11T11:21:37.000Z,2025-06-11T11:34:42.000Z,2025-06-11T11:35:46.000Z,64,system.automated,38,277,7,7,20,935,177,785,2,,medium,7,Wednesday,144,1,TRUE
9660133a-daa9-4b6f-9546-d1e6aa67240c,Event_Trigger_Handler,error,2025-06-11T12:06:02.000Z,2025-06-11T12:18:12.000Z,2025-06-11T12:18:44.000Z,32,admin.ops,23,133,4,3,2,530,178,730,0,resource_exhaustion,low,8,Wednesday,145,3,FALSE
6202fc72-5d34-4a8e-98b4-90e24a9fe672,Scheduled_Task_A,completed,2025-06-11T12:40:40.000Z,2025-06-11T12:49:33.000Z,2025-06-11T12:50:21.000Z,48,admin.ops,40,226,7,7,17,25,178,533,2,,medium,8,Wednesday,145,3,FALSE
8f798450-b4c4-4b34-ac3f-d79e874be677,Analytics_Aggregation,completed,2025-06-11T12:57:54.000Z,2025-06-11T13:10:34.000Z,2025-06-11T13:15:04.000Z,270,system.automated,103,918,12,12,23,39,178,760,0,,high,8,Wednesday,145,3,TRUE
3289bdf2-7ddc-4823-b942-83e5937c7631,Notification_Handler,error,2025-06-11T13:04:11.000Z,2025-06-11T13:18:38.000Z,2025-06-11T13:18:58.000Z,20,system.automated,21,119,4,1,1,2945,177,867,0,api_rate_limit,low,9,Wednesday,144,3,TRUE
131a98a7-364b-4676-86aa-9dd58d2f25b3,Data_Sync_Workflow,completed,2025-06-11T13:07:40.000Z,2025-06-11T13:18:47.000Z,2025-06-11T13:19:43.000Z,56,system.automated,39,230,7,7,13,49,177,667,0,,medium,9,Wednesday,144,3,TRUE
d5af5cb1-7802-4da4-8337-47a24f54d2bb,Batch_Processing_Job,completed,2025-06-11T13:51:33.000Z,2025-06-11T14:05:58.000Z,2025-06-11T14:08:21.000Z,143,system.automated,72,434,12,12,35,144,177,865,1,,high,9,Wednesday,144,3,TRUE
6064d17d-677b-4a19-b144-e5801acf0961,Event_Trigger_Handler,completed,2025-06-11T14:15:00.000Z,2025-06-11T14:24:13.000Z,2025-06-11T14:24:41.000Z,28,system.automated,25,142,4,4,6,7,179,553,0,,low,10,Wednesday,146,2,TRUE
2594cf66-4f7e-4484-8fdf-2f381e7a7705,Data_Enrichment_Flow,completed,2025-06-11T14:24:44.000Z,2025-06-11T14:33:35.000Z,2025-06-11T14:35:25.000Z,110,system.automated,78,569,12,12,36,2068,179,531,2,,high,10,Wednesday,146,2,TRUE
b977af7b-e13c-4a8f-b1da-4dd97c6fc1e4,Notification_Handler,completed,2025-06-11T14:26:03.000Z,2025-06-11T14:26:25.000Z,2025-06-11T14:26:56.000Z,31,system.automated,15,136,4,4,10,99,179,19,0,,low,10,Wednesday,146,2,TRUE
98055a09-c09d-4bd4-aa82-9eafe84f4d73,ML_Model_Inference,completed,2025-06-11T15:12:10.000Z,2025-06-11T15:23:10.000Z,2025-06-11T15:24:16.000Z,66,system.automated,73,434,12,12,33,29,177,660,0,,high,11,Wednesday,148,2,TRUE
c4ac4677-6421-48dd-be34-c78e1f98f61f,Validation_Pipeline,completed,2025-06-11T15:50:57.000Z,2025-06-11T16:05:58.000Z,2025-06-11T16:06:37.000Z,39,system.automated,33,245,7,7,13,38,177,901,0,,medium,11,Wednesday,148,2,TRUE
